"X1","X2","X3","X4","X5","X6"
0.163123000028231,0.185101336544805,0.130496150481831,0.163611805709526,0.149261848416284,0.118128687145691
0.216955116607567,0.224584283068348,0.17342813858704,0.177102267483807,0.136335055798394,0.159695334761836
0.205510309698182,0.242319381064047,0.213622917067196,0.232310494044018,0.117951122131436,0.167101175399502
0.245441457886483,0.0643806879563388,0.342097238130431,0.120955153111723,0.265603111531584,0.172530455824209
0.194628803812873,0.252513190800224,0.29403956747047,0.253058604709575,0.149815017240072,0.176914547268335
0.733380962363625,0.568936851151269,0.199162719053551,0.237420639248989,0.220206437000557,0.246909357161345
0.229826324456333,0.133901055645939,0.0935635409379895,0.190516881038277,0.160902708585444,0.0660255397256213
0.280393202510115,0.204271059248207,0.141627874364301,0.2025668232628,0.193811584727842,0.0724681288183408
0.200717401145566,0.179319873143074,0.145852649938599,0.182825091392884,0.161683538284457,0.199874611923239
0.248312271138268,0.175797519058081,0.190321894218206,0.172777562883207,0.221842973960414,0.245202860427721
0.194296723810027,0.0952505330709975,0.291705352471331,0.56315802453854,0.181759210171219,0.165155969702256
0.412328456284654,0.188699527288134,0.181761269966023,0.171432995685763,0.145110514240471,0.183367203237199
0.261588464699296,0.160145722957148,0.213448983695885,0.157324703222966,0.205285253433517,0.205621475074964
0.113040486558366,0.225816585103557,0.278315871931535,0.241884976529455,0.225778231259144,0.213417664589785
0.14064373224163,0.213741146291364,0.0819823348796056,0.142593939191548,0.201697724016022,0.166822264975821
0.173503928985098,0.159634082569294,0.224543348067997,0.149683782218896,0.212242459250089,0.147208160884467
0.147607028070741,0.13469954945963,0.129316519730547,0.104248637033717,0.161859142595129,0.121523071559276
0.260771895044008,0.258309396357764,0.247185309208547,0.209291454853582,0.270682316654102,0.252214294807599
0.180047342034698,0.180195334424343,0.221621523570927,0.172423702663026,0.15955372385119,0.19652660297972
0.209021141886851,0.165707684348642,0.275445436310003,0.207441272772085,0.242018181427951,0.188330679851196
0.239595117939876,0.807986897541156,0.101822951812975,0.236189838744547,0.225264013025228,0.212751532559042
0.185344319918422,0.213715166179873,0.186319256037009,0.234880186036444,0.188614158698499,0.398156838443339
0.194536114604061,0.214679129577377,0.252747795641297,0.238375529442763,0.0923471046705923,0.128670593999853
0.707645027368284,0.244600626328985,0.163387549738993,0.147596064105747,0.156496140370529,0.10922519099878
0.211789480308336,0.185808373544774,0.22931336137538,0.211576890166533,0.0881227203107836,0.209052512317433
0.188437002496547,0.167392375707135,0.257761869363051,0.181401454597347,0.224724692568891,0.0846872169214511
0.260537312699421,0.249632057856136,0.106808786638616,0.166258775283615,0.208909745851144,0.200783071870316
0.173499672580692,0.190112546313028,0.106186934021294,0.190223529526478,0.161819010377646,0.136092484997869
0.107189340911721,0.207439150323584,0.17460735250886,0.211201456478826,0.208194826655314,0.230196601975015
0.21762368677349,0.251202345199083,0.204053440503769,0.230219527746003,0.205819039537139,0.176442391559485
0.223540996257145,0.141676128818764,0.194176189078358,0.178063612191872,0.179127891366632,0.175817868541828
0.260125535065514,0.266076688718301,0.143587466754512,0.225867205643786,0.223025735753465,0.144754176730471
0.25510946642262,0.149694882892412,0.174173427202303,0.165030321563477,0.184497062606285,0.136492016897959
0.223430807553661,0.272851676213975,0.213095054612762,0.206054644998474,0.256562200915475,0.32276991126966
0.205547498534417,0.16957434601159,0.22694226995609,0.217978921764273,0.1383724755309,0.162006299744998
0.392749985393537,0.154842077992465,0.213848502615906,0.130643779477656,0.208178409588873,0.192326115661798
0.275921168151294,0.0815162562951271,0.217972475710156,0.219057411962266,0.221448163567286,0.163629778655052
0.245565313451928,0.211670801095152,0.214582438207037,0.17154094792975,0.180582610265378,0.149671367524087
0.159025498981322,0.205660164348781,0.201543132453982,0.196641366786354,0.0781829151159977,0.212547230488213
0.151185875166036,0.286003650932507,0.153313535017737,0.170131469010387,0.255033074973776,0.143454806278571
0.428957738616686,0.224771016403681,0.147001499479023,0.132319947067774,0.178883978114053,0.15682157034977
0.18371977203786,0.244030330854433,0.200032819558638,0.151493066402066,0.162132490729171,0.227330563641065
0.266600222953608,0.165364498325257,0.118763166908224,0.213606290970119,0.109048710038098,0.251926092993548
0.18833177522536,0.132485462462287,0.214660969123477,0.238611472679996,0.0853416439727248,0.255272810795491
0.171144421763466,0.219718132090391,0.173249883851385,0.249517742034931,0.14950545323458,0.0826668255275373
0.13687283502678,0.197717853477296,0.256820157736511,0.208879027158339,0.239221183653801,0.163261122814632
0.179952985870271,0.188570251513582,0.213371041496303,0.28643419908695,0.194776621038186,0.173912872695673
0.164194434406481,0.113863859636278,0.144841947469725,0.189151690272453,0.238234166590724,0.259164141732154
