"X1","X2","X3","X4","X5","X6"
0.0870367970995599,0.167252711217815,0.0704136926965078,0.118222340409107,0.217964442966241,0.120471586006034
0.116936827399536,0.0836637477052006,0.275389811991987,0.0930922001112276,0.185245150190517,0.221002111271223
0.271674295484236,0.0694265851288976,0.102936873476786,0.146954509034742,0.132697007334818,0.0663428219267024
0.22271727104634,0.0867034694810353,0.160859353787923,0.158472898543072,0.12977407078812,0.204866523519051
0.118754325432178,0.189545285989853,0.230852990515356,0.117452008527921,0.224308085003465,0.0744871748067711
0.161092698993476,0.147398869435925,0.0814548404186609,0.165841765144212,0.14560964426215,0.0874861975260063
0.105813574902296,0.0758636381874315,0.0763096536597237,0.0734906918064762,0.216398255102496,0.206301927047689
0.198808896655571,0.13708829184798,0.177141643532012,0.177731570578745,0.132631485391778,0.0762005964792577
0.169651433121686,0.090583648603454,0.127865063732492,0.202425935677803,0.087714281174384,0.0943388695348543
0.071361060865811,0.113192890532135,0.168607452344018,0.237582004401432,0.145504426688817,0.0917567396295283
0.123770884086531,0.048450538955345,0.0647258513602356,0.130355763990293,0.0932172268439584,0.121018900835556
0.233840639614178,0.0563886131249979,0.0655633238297643,0.218063645286695,0.187403447944743,0.111259605519713
0.128659112733954,0.114839589825296,0.152772161800779,0.21644238050489,0.139359824745104,0.157806098321336
0.155627896072592,0.107314587724498,0.16911464650653,0.194674609161156,0.0757263433441302,0.15809815664634
0.20514018843285,0.192676110978837,0.223047942864705,0.328548131209804,0.197344318198336,0.0659595052411042
0.0976673125537941,0.0741142395171362,0.0467555612555717,0.0677905046893349,0.138316458522107,0.102453413497157
0.220846796502085,0.209762031207561,0.195468083240607,0.147575508645844,0.0771807170595815,0.120760405856196
0.146815047308605,0.081264535229463,0.117072001102175,0.148722444177048,0.17199906309975,0.154247314259107
0.14505394618858,0.54553757392186,0.125944136686465,0.155612748288506,0.124439141493016,0.0889312849868599
0.123952310316887,0.0760937834999445,0.21069873900274,0.070255665437784,0.169567227491062,0.164419252960069
0.22906141416568,0.242737744053218,0.176411759069092,0.118642068220214,0.225397827952002,0.0806739313169821
0.101226923419002,0.167280565223175,0.124796462117302,0.137252254872518,0.158087617650147,0.220942518408093
0.0860023527986472,0.169076521850581,0.0664572608251568,0.172686884110217,0.151009618140309,0.0970968847584472
0.149793115271547,0.132742629787882,0.266450898632154,0.192889614151691,0.137603976048602,0.200414399858395
0.190331324503538,0.178267872058208,0.125753405195478,0.11027131796493,0.209626720787364,0.146413631643117
0.116961862543167,0.199131632186755,0.0741403611620551,0.105119212748455,0.165789962505833,0.11095941878328
0.159448008985261,0.191184996228775,0.124967250543138,0.216506992071596,0.21523826199791,0.123941835829382
0.0909690495101448,0.119798078183001,0.152226481081143,0.169167988858212,0.0719358531051503,0.196208626870624
0.209123085353339,0.198348547457051,0.150681359708081,0.157820712314654,0.162149867429549,0.17517317270361
0.194626117916915,0.0791488380581074,0.103436064959854,0.18352968549238,0.124537045707284,0.115229886497031
0.108685278038687,0.212244093736234,0.16499576426278,0.215502285876774,0.127108088130684,0.176691322507631
0.0599683559572986,0.188215883536408,0.198565747762168,0.0830752780033795,0.122538230089055,0.0736339360428421
0.11787139285443,0.120883717949943,0.189833108104722,0.212841894391792,0.204261532977818,0.0682982626457418
0.243457914867263,0.109714980685257,0.0749433930486344,0.156432941474883,0.222033457069355,0.143420551102056
0.24106285617877,0.162232732123157,0.215162360818127,0.0756190126923103,0.190831923881019,0.163756924348925
0.187586960253004,0.149926402878812,0.151534748884623,0.0792475397970634,0.103958302669827,0.123480229147825
0.0970756292691066,0.217092992549085,0.0578200538144716,0.0783488601330189,0.152683716081007,0.0922295984249433
0.121437797099306,0.146590263773589,0.175491332618723,0.079491343209691,0.120528281452444,0.21527199277421
0.189281168196526,0.0888833526532286,0.120596818521681,0.0857223756647,0.120789730280291,0.0589093920725931
