"X1","X2","X3","X4","X5","X6"
0.0904991944424095,0.0754109209748044,0.0747791064797477,0.072465114523193,0.0612827475286602,0.0451959792226154
0.0829724720011111,0.0469958156215524,0.0859856291617157,0.045391752988046,0.0548953393537007,0.0774057342113016
0.0597223836886901,0.0640403524832277,0.0551292376743487,0.05383423612398,0.0729471683230897,0.0721520464307272
0.0536012551075571,0.0609953603766663,0.0586858005831484,0.0591059499262986,0.0489046765647713,0.0634428148168396
0.0491390340841614,0.0608233123086811,0.0608714687798392,0.0603066591344071,0.184355494823403,0.0867603651634483
0.0630316046136687,0.0707856731714107,0.0569196654947312,0.129420421709408,0.0470628004369783,0.0506685551928248
0.0990024818398615,0.0681379638789748,0.0794806475998483,0.060801849660102,0.054622913248656,0.0488745334340148
0.0763312457685264,0.0590784027586533,0.046948574009039,0.0780619764154042,0.0567230750788608,0.067479384341966
0.0798109156231074,0.0851242174587904,0.0546576390716735,0.0460943187690252,0.0429857220229835,0.0608082883883573
0.0649944009722168,0.0393318508962602,0.09072651397591,0.0653198273406912,0.108760269900613,0.0574292363898229
0.0577351284272044,0.0666391128693058,0.106237551870615,0.0494297198656697,0.0529082255975672,0.0664676562944061
0.0594167814420475,0.0406590573962614,0.0743552302747846,0.111196444278319,0.0561476930733953,0.0479774005542384
0.0618843701501413,0.114295063784729,0.0603001491178489,0.17797591430788,0.0376727485442515,0.112835000133206
0.0606833199384648,0.0699363516170015,0.0676551638149785,0.104211169655202,0.0520143788222739,0.0503373669049538
0.0418714180208024,0.081980971165607,0.068876055506257,0.0819022642011411,0.0764839657021234,0.0728011842536254
0.0645953072010045,0.0467353663990015,0.0473804459433189,0.079909919089937,0.0856254657375353,0.0383610183918778
0.0538693656436888,0.064898512436374,0.0623893494771611,0.0468171191408754,0.0778819970577955,0.0517228109516443
0.0511487737738135,0.062129706224805,0.0701393668505308,0.110197472163771,0.0668089466051544,0.063250342428403
0.0672181446636939,0.0566983072282462,0.079461863026456,0.0597005205609099,0.0590183207156689,0.0407182628085955
0.0478898505138797,0.0540056153164342,0.0587551465623705,0.0714517180878322,0.0521291041145844,0.0770094433050441
0.0881358670922433,0.0827334353508103,0.0598065110173044,0.0777514852172351,0.0589383719542374,0.0974883527914117
0.0496686736902944,0.0611002415677943,0.0450641477657167,0.0584749182393595,0.0535411628050859,0.0579453453964806
0.0570471412563826,0.0701794638439117,0.0574893512926026,0.0646603880794155,0.0502611027742435,0.0523849835432448
0.069140231981443,0.0497884678356217,0.0635225685381974,0.0721727869275444,0.0911211032491908,0.0502026594285363
0.0544566005935771,0.0623821991667894,0.0552750113345609,0.124542452149243,0.103331142367612,0.0514596472473611
0.0555907584769985,0.0611247161921713,0.038699157849573,0.0777363278415351,0.0558822488701086,0.109947488158426
0.204767219794072,0.156244833765907,0.0523374877005163,0.0656564860065886,0.0808766086042719,0.0659401640781397
0.0495590144725037,0.0463470598215095,0.0764048307269558,0.0640263338018938,0.0729646482372071,0.0836448229790236
0.0854163841044542,0.059447875407133,0.0536367131745535,0.0512785597308274,0.0653678874581528,0.0790529153461662
0.0526778606290267,0.0920727806276306,0.0553559965802089,0.053237719142714,0.125247904422323,0.0474737746406702
0.10733863746042,0.0770063307112484,0.0973902732254632,0.060618632967322,0.0519169333060991,0.0738752750596627
0.0542630207162908,0.0689814187426713,0.0488696278842175,0.202037140370405,0.058870317315314,0.0543361265948062
0.0825632858909725,0.110039182917924,0.0897525896189346,0.0599063794017115,0.039906044362107,0.0576615958487077
0.06921115677705,0.0625393018463608,0.0763420728504405,0.0479070804801281,0.0584781503217355,0.068560227779046
0.0503220708752688,0.0602321290895794,0.0412956282584131,0.0497625035561599,0.102216786686475,0.059117029339283
0.0427048117887733,0.101637039173139,0.0564726113097663,0.0409888079845571,0.051919111319684,0.0586518241950708
0.0503921079825599,0.06088636316388,0.0581203885154127,0.0552928370951408,0.0620485893549573,0.0633465857741054
0.0308443507450019,0.0513217953804979,0.0622618873178147,0.0687594597208652,0.0525142516311877,0.0462573531065453
0.0719834834661619,0.0682442717678836,0.136931530960261,0.0409136539522417,0.0688133642213556,0.0597828235069822
0.0486224225584392,0.0554446360603654,0.0407466926576514,0.107767593044893,0.0963272985198442,0.0560829173922948
0.0636404924515164,0.0672749060136882,0.0789956857631377,0.0457482009129698,0.114677704993061,0.0741903699894454
